CONDITION,THERAPY,CODE_TYPE,CODE,CODE_DESCRIPTION
MULTIPLE_MYELOMA,dexamethasone,ndc,63187056130,Dexamethasone 4 mg/1 tablet [Dexamethasone]
MULTIPLE_MYELOMA,dexamethasone,ndc,63187056190,Dexamethasone 4 mg/1 tablet [Dexamethasone]
MULTIPLE_MYELOMA,prednisone,ndc,63187080714,Prednisone 20 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,63187080720,Prednisone 20 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,63187080730,Prednisone 20 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,63187080742,Prednisone 20 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,lenalidomide,ndc,63304004301,Lenalidomide 10 mg/1 capsule [Lenalidomide]
MULTIPLE_MYELOMA,lenalidomide,ndc,63304004401,Lenalidomide 15 mg/1 capsule [Lenalidomide]
MULTIPLE_MYELOMA,lenalidomide,ndc,63304004601,Lenalidomide 25 mg/1 capsule [Lenalidomide]
MULTIPLE_MYELOMA,etoposide,ndc,63323010425,"ETOPOSIDE 20 mg/mL injection, solution [Etoposide]"
MULTIPLE_MYELOMA,prednisone,ndc,63629157903,Prednisone 10 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,63629160500,Prednisone 5 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,63629160508,Prednisone 5 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,63629225401,Prednisone 1 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,dexamethasone,ndc,63629374201,Dexamethasone 4 mg/1 tablet [Dexamethasone]
MULTIPLE_MYELOMA,dexamethasone,ndc,63629374203,Dexamethasone 4 mg/1 tablet [Dexamethasone]
MULTIPLE_MYELOMA,dexamethasone,ndc,63629374206,Dexamethasone 4 mg/1 tablet [Dexamethasone]
MULTIPLE_MYELOMA,dexamethasone,ndc,63629374207,Dexamethasone 4 mg/1 tablet [Dexamethasone]
MULTIPLE_MYELOMA,dexamethasone,ndc,63629374208,Dexamethasone 4 mg/1 tablet [Dexamethasone]
MULTIPLE_MYELOMA,dexamethasone,ndc,63629374209,Dexamethasone 4 mg/1 tablet [Dexamethasone]
MULTIPLE_MYELOMA,dexamethasone,ndc,63629412905,Dexamethasone .75 mg/1 tablet [Dexamethasone]
MULTIPLE_MYELOMA,prednisone,ndc,63629791703,Prednisone 20 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,64380078508,PREDNISONE 20 mg/1 tablet [prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,64380094901,PREDNISONE 50 mg/1 tablet [prednisone]
MULTIPLE_MYELOMA,dexamethasone,ndc,64980050924,Dexamethasone .5 mg/5mL elixir [Dexamethasone]
MULTIPLE_MYELOMA,dexamethasone,ndc,66993073002,Dexamethasone 4 mg/1 tablet [Dexamethasone]
MULTIPLE_MYELOMA,prednisone,ndc,67296013803,[Prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,67296014002,[Prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,67296024703,[PredniSONE]
MULTIPLE_MYELOMA,prednisone,ndc,67296106503,[Prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,67296106505,[Prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,67296145707,PREDNISONE 20 mg/1 tablet [prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,67296176703,[PREDNISONE]
MULTIPLE_MYELOMA,dexamethasone,ndc,67457048310,"Dexamethasone Sodium Phosphate 10 mg/mL injection, solution [Dexamethasone Sodium Phosphate]"
MULTIPLE_MYELOMA,etoposide,ndc,68001026525,Etoposide 20 mg/mL injection [Etoposide]
MULTIPLE_MYELOMA,doxorubicin,ndc,68001034536,"Doxorubicin Hydrochloride 2 mg/mL injectable, liposomal [Doxorubicin Hydrochloride]"
MULTIPLE_MYELOMA,bortezomib,ndc,68001054136,"Bortezomib 3.5 mg/3.5mL injection, powder, lyophilized, for solution [Bortezomib]"
MULTIPLE_MYELOMA,prednisolone,ndc,68001055855,Methylprednisolone 8 mg/1 tablet [Methylprednisolone]
MULTIPLE_MYELOMA,dexamethasone,ndc,68071182102,Tobramycin and Dexamethasone 1; 3 mg/mL; mg/mL suspension/ drops [Tobramycin and Dexamethasone]
MULTIPLE_MYELOMA,prednisolone,ndc,68071222205,prednisolone acetate 10 mg/mL suspension/ drops [PREDNISOLONE ACETATE]
MULTIPLE_MYELOMA,prednisone,ndc,68071519502,Prednisone 10 mg/1 tablet [PREDNISONE]
MULTIPLE_MYELOMA,prednisone,ndc,68071524208,Prednisone 20 mg/1 tablet [PREDNISONE]
MULTIPLE_MYELOMA,doxorubicin,ndc,68083024901,"Doxorubicin Hydrochloride 2 mg/mL injection, solution [Doxorubicin Hydrochloride]"
MULTIPLE_MYELOMA,doxorubicin,ndc,68083025001,"Doxorubicin Hydrochloride 2 mg/mL injection, solution [Doxorubicin Hydrochloride]"
MULTIPLE_MYELOMA,prednisolone,ndc,68382091701,methylprednisolone 8 mg/1 tablet [methylprednisolone]
MULTIPLE_MYELOMA,prednisolone,ndc,68382091777,methylprednisolone 8 mg/1 tablet [methylprednisolone]
MULTIPLE_MYELOMA,prednisone,ndc,68788644006,Prednisone 10 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,dexamethasone,ndc,68788726700,Dexamethasone .75 mg/1 tablet [Dexamethasone]
MULTIPLE_MYELOMA,prednisone,ndc,68788737202,Prednisone 5 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,68788769201,Prednisone 5 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,68788775200,
MULTIPLE_MYELOMA,prednisone,ndc,68788811607,
MULTIPLE_MYELOMA,dexamethasone,ndc,68788822301,dexamethasone 4 mg/1 tablet [dexamethasone]
MULTIPLE_MYELOMA,dexamethasone,ndc,68788822305,dexamethasone 4 mg/1 tablet [dexamethasone]
MULTIPLE_MYELOMA,cyclophosphamide,ndc,69097051707,Cyclophosphamide 50 mg/1 capsule [Cyclophosphamide]
MULTIPLE_MYELOMA,dexamethasone,ndc,69238137506,tobramycin and dexamethasone 1; 3 mg/mL; mg/mL suspension/ drops [tobramycin and dexamethasone]
MULTIPLE_MYELOMA,dexamethasone,ndc,70069002510,"DEXAMETHASONE SODIUM PHOSPHATE 10 mg/mL injection, solution [DEXAMETHASONE SODIUM PHOSPHATE]"
MULTIPLE_MYELOMA,prednisolone,ndc,70121100105,"Methylprednisolone 125 mg/2mL injection, powder, lyophilized, for solution [Methylprednisolone Sodium Succinate]"
MULTIPLE_MYELOMA,cyclophosphamide,ndc,70121123801,"Cyclophosphamide 500 mg/25mL injection, powder, for solution [Cyclophosphamide]"
MULTIPLE_MYELOMA,dexamethasone,ndc,70382020410,dexamethasone .4 mg/1 insert [DEXTENZA]
MULTIPLE_MYELOMA,prednisone,ndc,70518211501,Prednisone 10 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,70518213802,PredniSONE 20 mg/1 tablet [PredniSONE]
MULTIPLE_MYELOMA,prednisone,ndc,70518291601,
MULTIPLE_MYELOMA,dexamethasone,ndc,70518293600,
MULTIPLE_MYELOMA,prednisone,ndc,70518347602,PREDNISONE 10 mg/1 tablet [prednisone]
MULTIPLE_MYELOMA,dexamethasone,ndc,70529004505,[Viadox]
MULTIPLE_MYELOMA,lenalidomide,ndc,70710103007,LENALIDOMIDE 2.5 mg/1 capsule [LENALIDOMIDE]
MULTIPLE_MYELOMA,lenalidomide,ndc,70710103301,LENALIDOMIDE 15 mg/1 capsule [LENALIDOMIDE]
MULTIPLE_MYELOMA,lenalidomide,ndc,70710103501,LENALIDOMIDE 25 mg/1 capsule [LENALIDOMIDE]
MULTIPLE_MYELOMA,lenalidomide,ndc,70710103508,LENALIDOMIDE 25 mg/1 capsule [LENALIDOMIDE]
MULTIPLE_MYELOMA,prednisolone,ndc,70771134904,methylprednisolone 8 mg/1 tablet [methylprednisolone]
MULTIPLE_MYELOMA,prednisolone,ndc,70771134905,methylprednisolone 8 mg/1 tablet [methylprednisolone]
MULTIPLE_MYELOMA,prednisolone,ndc,70771135007,methylprednisolone 16 mg/1 tablet [methylprednisolone]
MULTIPLE_MYELOMA,lenalidomide,ndc,70771167807,LENALIDOMIDE 10 mg/1 capsule [LENALIDOMIDE]
MULTIPLE_MYELOMA,prednisone,ndc,70934009610,Prednisone 20 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,70934009612,
MULTIPLE_MYELOMA,prednisone,ndc,70934030710,
MULTIPLE_MYELOMA,prednisone,ndc,70954006010,Prednisone 20 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,71205008921,Prednisone 1 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,71205008930,Prednisone 1 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,dexamethasone,ndc,55150023930,"DEXAMETHASONE SODIUM PHOSPHATE 4 mg/mL injection, solution [DEXAMETHASONE SODIUM PHOSPHATE]"
MULTIPLE_MYELOMA,dexamethasone,ndc,55154491400,Dexamethasone 2 mg/1 tablet [Dexamethasone]
MULTIPLE_MYELOMA,prednisone,ndc,55289033005,PredniSONE 10 mg/1 tablet [PredniSONE]
MULTIPLE_MYELOMA,dexamethasone,ndc,55700096112,dexamethasone 4 mg/1 tablet [Dexamethasone]
MULTIPLE_MYELOMA,daratumumab,ndc,57894050520,"Daratumumab 100 mg/5mL injection, solution, concentrate [Darzalex IV]"
MULTIPLE_MYELOMA,prednisone,ndc,58118544208,[Prednisone]
MULTIPLE_MYELOMA,lenalidomide,ndc,59572040528,Lenalidomide 5 mg/1 capsule [Revlimid]
MULTIPLE_MYELOMA,lenalidomide,ndc,59572042000,Lenalidomide 20 mg/1 capsule [Revlimid]
MULTIPLE_MYELOMA,lenalidomide,ndc,59651034307,Lenalidomide 5 mg/1 capsule [Lenalidomide]
MULTIPLE_MYELOMA,lenalidomide,ndc,59651034328,Lenalidomide 5 mg/1 capsule [Lenalidomide]
MULTIPLE_MYELOMA,lenalidomide,ndc,59651034401,Lenalidomide 10 mg/1 capsule [Lenalidomide]
MULTIPLE_MYELOMA,lenalidomide,ndc,59651034501,Lenalidomide 15 mg/1 capsule [Lenalidomide]
MULTIPLE_MYELOMA,lenalidomide,ndc,59651034521,Lenalidomide 15 mg/1 capsule [Lenalidomide]
MULTIPLE_MYELOMA,lenalidomide,ndc,59651034621,Lenalidomide 20 mg/1 capsule [Lenalidomide]
MULTIPLE_MYELOMA,prednisone,ndc,59651048601,PREDNISONE 5 mg/1 tablet [PREDNISONE]
MULTIPLE_MYELOMA,prednisone,ndc,59746017506,Prednisone 20 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,59746017509,Prednisone 20 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,60219170701,prednisone 10 mg/1 tablet [prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,60687012201,Prednisone 5 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,dexamethasone,ndc,60687071801,Dexamethasone 4 mg/1 tablet [Dexamethasone]
MULTIPLE_MYELOMA,prednisolone,ndc,60758011905,prednisolone acetate 10 mg/mL suspension/ drops [PREDNISOLONE ACETATE]
MULTIPLE_MYELOMA,prednisone,ndc,60760025521,Prednisone 5 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,60760093221,Prednisone 5 mg/1 tablet [PREDNISONE]
MULTIPLE_MYELOMA,dexamethasone,ndc,61314063006,"neomycin sulfate, polymyxin b sulfate and dexamethasone 1; 3.5; 10000 mg/mL; mg/mL; [USP'U]/mL suspension [Neomycin and Polymyxin B Sulfates and Dexamethasone]"
MULTIPLE_MYELOMA,prednisolone,ndc,61314063715,Prednisolone Acetate 10 mg/mL suspension/ drops [Prednisolone Acetate]
MULTIPLE_MYELOMA,prednisone,ndc,61919010830,PREDNISONE 20 mg/1 tablet [PREDNISONE]
MULTIPLE_MYELOMA,prednisolone,ndc,62135025047,Prednisolone oral 15 mg/5mL solution [Prednisolone]
MULTIPLE_MYELOMA,cyclophosphamide,ndc,62332061931,Cyclophosphamide 50 mg/1 capsule [Cyclophosphamide]
MULTIPLE_MYELOMA,prednisone,ndc,63187003705,Prednisone 10 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,63187006609,Prednisone 5 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,63187006624,Prednisone 5 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,63187024315,PredniSONE 50 mg/1 tablet [PredniSONE]
MULTIPLE_MYELOMA,prednisone,ndc,63187024340,PredniSONE 50 mg/1 tablet [PredniSONE]
MULTIPLE_MYELOMA,prednisone,ndc,63187030006,Prednisone 10 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,63187030015,Prednisone 10 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,dexamethasone,ndc,63187039535,"Neomycin, Polymyxin B Sulfates, Dexamethasone 1; 3.5; 10000 mg/g; mg/g; [USP'U]/g ointment [Neomycin and Polymyxin B Sulfates and Dexamethasone]"
MULTIPLE_MYELOMA,dexamethasone,ndc,63187056124,Dexamethasone 4 mg/1 tablet [Dexamethasone]
MULTIPLE_MYELOMA,prednisone,ndc,63187080705,Prednisone 20 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,63187080706,Prednisone 20 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,63187080707,Prednisone 20 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,63187080718,Prednisone 20 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,63187099721,Prednisone 5 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,63187099730,Prednisone 5 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,lenalidomide,ndc,63304004101,Lenalidomide 2.5 mg/1 capsule [Lenalidomide]
MULTIPLE_MYELOMA,lenalidomide,ndc,63304004227,Lenalidomide 5 mg/1 capsule [Lenalidomide]
MULTIPLE_MYELOMA,lenalidomide,ndc,63304004327,Lenalidomide 10 mg/1 capsule [Lenalidomide]
MULTIPLE_MYELOMA,etoposide,ndc,63323010405,"ETOPOSIDE 20 mg/mL injection, solution [Etoposide]"
MULTIPLE_MYELOMA,prednisolone,ndc,63323026530,"METHYLPREDNISOLONE SODIUM SUCCINATE 1 g/16mL injection, powder, lyophilized, for solution [Methylprednisolone Sodium Succinate]"
MULTIPLE_MYELOMA,bortezomib,ndc,63323082110,"Bortezomib 3.5 mg/1 injection, powder, lyophilized, for solution [Bortezomib]"
MULTIPLE_MYELOMA,doxorubicin,ndc,63323088330,"DOXORUBICIN HYDROCHLORIDE 2 mg/mL injection, solution [Doxorubicin Hydrochloride]"
MULTIPLE_MYELOMA,bendamustine,ndc,63459039120,"Bendamustine Hydrochloride 100 mg/20mL injection, powder, lyophilized, for solution [TREANDA]"
MULTIPLE_MYELOMA,prednisone,ndc,63629157902,Prednisone 10 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,63629160501,Prednisone 5 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,63629160505,Prednisone 5 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisolone,ndc,63629221801,methylprednisolone 4 mg/1 tablet [MethylPREDNISolone]
MULTIPLE_MYELOMA,prednisolone,ndc,63629222601,methylprednisolone 4 mg/1 tablet [MethylPREDNISolone]
MULTIPLE_MYELOMA,prednisone,ndc,63629226401,Prednisone 5 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,63629243401,Prednisone 1 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,64380078506,PREDNISONE 20 mg/1 tablet [prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,67296108303,Prednisone 20 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,67296120301,[Prednisone]
MULTIPLE_MYELOMA,prednisolone,ndc,67296150506,[Prednisolone Sodium Phosphate]
MULTIPLE_MYELOMA,etoposide,ndc,68001026527,Etoposide 20 mg/mL injection [Etoposide]
MULTIPLE_MYELOMA,doxorubicin,ndc,68001049326,"Doxorubicin Hydrochloride 2 mg/mL injectable, liposomal [Doxorubicin Hydrochloride]"
MULTIPLE_MYELOMA,bendamustine,ndc,68001057241,"bendamustine hydrochloride 100 mg/20mL injection, powder, lyophilized, for solution [bendamustine hydrochloride]"
MULTIPLE_MYELOMA,dexamethasone,ndc,68047070201,Dexamethasone 1.5 mg 1.5 mg/1 tablet [Dexamethasone 1.5 mg]
MULTIPLE_MYELOMA,prednisone,ndc,68071266105,PREDNISONE 10 mg/1 tablet [PREDNISONE]
MULTIPLE_MYELOMA,prednisone,ndc,68071269604,PREDNISONE 10 mg/1 tablet [prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,68071278100,PREDNISONE 20 mg/1 tablet [prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,68071278102,PREDNISONE 20 mg/1 tablet [prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,68071524201,Prednisone 20 mg/1 tablet [PREDNISONE]
MULTIPLE_MYELOMA,prednisone,ndc,68071524203,Prednisone 20 mg/1 tablet [PREDNISONE]
MULTIPLE_MYELOMA,prednisone,ndc,68071524207,Prednisone 20 mg/1 tablet [PREDNISONE]
MULTIPLE_MYELOMA,dexamethasone,ndc,68083047325,Dexamethasone Sodium Phosphate 4 mg/mL injection [Dexamethasone Sodium Phosphate]
MULTIPLE_MYELOMA,prednisolone,ndc,68382091711,methylprednisolone 8 mg/1 tablet [methylprednisolone]
MULTIPLE_MYELOMA,prednisolone,ndc,68382091801,methylprednisolone 16 mg/1 tablet [methylprednisolone]
MULTIPLE_MYELOMA,prednisolone,ndc,68382091901,methylprednisolone 32 mg/1 tablet [methylprednisolone]
MULTIPLE_MYELOMA,prednisolone,ndc,68788459302,Methylprednisolone 4 mg/1 tablet [Methylprednisolone]
MULTIPLE_MYELOMA,prednisone,ndc,68788644007,Prednisone 10 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,dexamethasone,ndc,68788714206,Dexamethasone 4 mg/1 tablet [Dexamethasone]
MULTIPLE_MYELOMA,dexamethasone,ndc,68788726701,Dexamethasone .75 mg/1 tablet [Dexamethasone]
MULTIPLE_MYELOMA,prednisone,ndc,68788737209,Prednisone 5 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisolone,ndc,68788770802,Prednisolone Sodium Phosphate 15 mg/5mL solution [Prednisolone Sodium Phosphate]
MULTIPLE_MYELOMA,prednisone,ndc,68788811608,
MULTIPLE_MYELOMA,prednisone,ndc,68788818403,PREDNISONE 2.5 mg/1 tablet [prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,68788821205,prednisone 20 mg/1 tablet [prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,68788826702,prednisone 5 mg/1 tablet [prednisone]
MULTIPLE_MYELOMA,prednisolone,ndc,68791010404,Prednisolone Sodium Phosphate 5 mg/5mL solution [PEDIAPRED]
MULTIPLE_MYELOMA,dexamethasone,ndc,70069002225,Dexamethasone Sodium Phosphate 4 mg/mL injection [Dexamethasone Sodium Phosphate]
MULTIPLE_MYELOMA,dexamethasone,ndc,70069002325,Dexamethasone Sodium Phosphate 4 mg/mL injection [Dexamethasone Sodium Phosphate]
MULTIPLE_MYELOMA,dexamethasone,ndc,70121139905,"Dexamethasone Sodium Phosphate 10 mg/mL injection, solution [Dexamethasone Sodium Phosphate]"
MULTIPLE_MYELOMA,dexamethasone,ndc,70121145105,"Dexamethasone Sodium Phosphate 4 mg/mL injection, solution [Dexamethasone Sodium Phosphate]"
MULTIPLE_MYELOMA,prednisolone,ndc,70121157405,"Methylprednisolone acetate 80 mg/mL injection, suspension [Methylprednisolone acetate]"
MULTIPLE_MYELOMA,dexamethasone,ndc,70382020499,dexamethasone .4 mg/1 insert [DEXTENZA]
MULTIPLE_MYELOMA,prednisone,ndc,70518267601,
MULTIPLE_MYELOMA,dexamethasone,ndc,70518301900,"Dexamethasone Sodium Phosphate 4 mg/mL injection, solution [Dexamethasone Sodium Phosphate]"
MULTIPLE_MYELOMA,prednisone,ndc,70518314202,Prednisone 5 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisolone,ndc,70771135101,methylprednisolone 32 mg/1 tablet [methylprednisolone]
MULTIPLE_MYELOMA,lenalidomide,ndc,70771168001,LENALIDOMIDE 20 mg/1 capsule [LENALIDOMIDE]
MULTIPLE_MYELOMA,melphalan,ndc,70860021461,[Melphalan Hydrochloride]
MULTIPLE_MYELOMA,cyclophosphamide,ndc,70860021805,[Cyclophosphamide]
MULTIPLE_MYELOMA,prednisone,ndc,70934009530,
MULTIPLE_MYELOMA,prednisone,ndc,70934030715,
MULTIPLE_MYELOMA,prednisone,ndc,70954005920,Prednisone 10 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,70954006030,Prednisone 20 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,dexamethasone,ndc,71205001349,DEXAMETHASONE 1.5 mg/1 tablet [TaperDex 12-day]
MULTIPLE_MYELOMA,prednisone,ndc,71205008907,Prednisone 1 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,71205008927,Prednisone 1 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,71205023905,Prednisone 20 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,71205023990,Prednisone 20 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,dexamethasone,ndc,55154490100,Dexamethasone 4 mg/1 tablet [Dexamethasone]
MULTIPLE_MYELOMA,prednisone,ndc,55289033010,PredniSONE 10 mg/1 tablet [PredniSONE]
MULTIPLE_MYELOMA,dexamethasone,ndc,55289058206,Dexamethasone 4 mg/1 tablet [Dexamethasone]
MULTIPLE_MYELOMA,prednisolone,ndc,55289064930,methylprednisolone 4 mg/1 tablet [MethylPREDNISolone]
MULTIPLE_MYELOMA,prednisone,ndc,55700020815,Prednisone 10 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,55700020915,Prednisone 5 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,dexamethasone,ndc,55700091505,[Tobramycin and Dexamethasone]
MULTIPLE_MYELOMA,daratumumab,ndc,57894050301,daratumumab and hyaluronidase-fihj (human recombinant) 1800; 30000 mg/15mL; U/15mL injection [Darzalex Faspro]
MULTIPLE_MYELOMA,thalidomide,ndc,59572020594,Thalidomide 50 mg/1 capsule [Thalomid]
MULTIPLE_MYELOMA,pomalidomide,ndc,59572050121,pomalidomide 1 mg/1 capsule [Pomalyst]
MULTIPLE_MYELOMA,pomalidomide,ndc,59572050221,pomalidomide 2 mg/1 capsule [Pomalyst]
MULTIPLE_MYELOMA,pomalidomide,ndc,59572050421,pomalidomide 4 mg/1 capsule [Pomalyst]
MULTIPLE_MYELOMA,lenalidomide,ndc,59651034507,Lenalidomide 15 mg/1 capsule [Lenalidomide]
MULTIPLE_MYELOMA,prednisone,ndc,59651048401,PREDNISONE 1 mg/1 tablet [PREDNISONE]
MULTIPLE_MYELOMA,prednisone,ndc,59651048499,PREDNISONE 1 mg/1 tablet [PREDNISONE]
MULTIPLE_MYELOMA,prednisone,ndc,59651048501,PREDNISONE 2.5 mg/1 tablet [PREDNISONE]
MULTIPLE_MYELOMA,prednisone,ndc,59651048578,PREDNISONE 2.5 mg/1 tablet [PREDNISONE]
MULTIPLE_MYELOMA,prednisone,ndc,59651048901,PREDNISONE 50 mg/1 tablet [PREDNISONE]
MULTIPLE_MYELOMA,prednisone,ndc,59746017310,Prednisone 10 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisolone,ndc,59762005001,methylprednisolone 16 mg/1 tablet [Methylprednisolone]
MULTIPLE_MYELOMA,prednisolone,ndc,60219157401,"Methylprednisolone acetate 80 mg/mL injection, suspension [Methylprednisolone acetate]"
MULTIPLE_MYELOMA,prednisone,ndc,60219170601,prednisone 5 mg/1 tablet [prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,60219170703,prednisone 10 mg/1 tablet [prednisone]
MULTIPLE_MYELOMA,lenalidomide,ndc,60505453602,Lenalidomide 20 mg/1 capsule [Lenalidomide]
MULTIPLE_MYELOMA,bendamustine,ndc,60505622800,"Bendamustine Hydrochloride 25 mg/mL injection, solution [Bendamustine Hydrochloride]"
MULTIPLE_MYELOMA,prednisone,ndc,60760000221,Prednisone 20 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,61919010820,PREDNISONE 20 mg/1 tablet [PREDNISONE]
MULTIPLE_MYELOMA,prednisone,ndc,61919023510,PREDNISONE 10 mg/1 tablet [PREDNISONE]
MULTIPLE_MYELOMA,prednisone,ndc,61919023530,PREDNISONE 10 mg/1 tablet [PREDNISONE]
MULTIPLE_MYELOMA,prednisone,ndc,61919032142,PREDNISONE 5 mg/1 tablet [PREDNISONE]
MULTIPLE_MYELOMA,prednisone,ndc,61919032605,PREDNISONE 20 mg/1 tablet [PREDNISONE]
MULTIPLE_MYELOMA,prednisolone,ndc,62135025037,Prednisolone oral 15 mg/5mL solution [Prednisolone]
MULTIPLE_MYELOMA,prednisone,ndc,62135047190,Prednisone 5 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,cyclophosphamide,ndc,62559093101,
MULTIPLE_MYELOMA,prednisone,ndc,63187002036,Prednisone 5 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,63187003720,Prednisone 10 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,63187006608,Prednisone 5 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,63187006612,Prednisone 5 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,63187006630,Prednisone 5 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,63187008520,Prednisone 20 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,63187024321,PredniSONE 50 mg/1 tablet [PredniSONE]
MULTIPLE_MYELOMA,prednisone,ndc,63187030028,Prednisone 10 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,dexamethasone,ndc,63187056100,Dexamethasone 4 mg/1 tablet [Dexamethasone]
MULTIPLE_MYELOMA,dexamethasone,ndc,63187056160,Dexamethasone 4 mg/1 tablet [Dexamethasone]
MULTIPLE_MYELOMA,prednisone,ndc,63187080708,Prednisone 20 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,63187080709,Prednisone 20 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,63187080712,Prednisone 20 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,63187080740,Prednisone 20 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,prednisone,ndc,63187099708,Prednisone 5 mg/1 tablet [Prednisone]
MULTIPLE_MYELOMA,lenalidomide,ndc,63304004422,Lenalidomide 15 mg/1 capsule [Lenalidomide]
MULTIPLE_MYELOMA,lenalidomide,ndc,63304004522,Lenalidomide 20 mg/1 capsule [Lenalidomide]
